,Solar_Power,Today_GEN_Power,Solar_Voltage,Solar_Current,Line_Voltage,Line_Current,Line_Power,Inverter_Efficiency,Temperature,TTL_GEN_Power,AC_Frequency,RUN_Time,PF,DSP_ver,RUN
15:57:29,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:29,21,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:30,21,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:30,21,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:30,20,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:30,20,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:30,20,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:30,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:30,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:30,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:30,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:30,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:30,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:30,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:30,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:30,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:30,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:30,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:31,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:31,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:31,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:31,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:31,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:31,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:31,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:31,21,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:31,21,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:31,21,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:31,20,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:31,20,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:31,20,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:31,20,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:32,20,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:32,20,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:32,20,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:32,20,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:32,20,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:32,20,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:32,20,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:32,20,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:32,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:32,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:32,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:32,21,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:32,21,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:32,21,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:32,20,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:32,20,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:33,20,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:33,20,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:33,20,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:33,20,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:33,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:33,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:33,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:33,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:33,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:33,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:33,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:33,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:33,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:33,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:33,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:33,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:34,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:34,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:34,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:34,20,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:34,20,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:34,20,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:34,20,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:34,20,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:34,20,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:34,20,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:34,20,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:34,20,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:34,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:34,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:35,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:35,21,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:35,21,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:35,21,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:35,20,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:35,20,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:35,20,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:35,20,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:35,20,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:35,20,34840,20,0,0,0,0,0,0,0,0,0,0,0,0
15:57:35,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:35,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:35,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
